Province/State,Country/Region,Lat,Long,Date,Total,Tweet
Australian Capital Territory,Australia,-35.4735,149.0124,3/8/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,3/7/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,3/6/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,3/5/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,3/4/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,3/3/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,3/2/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,3/1/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/29/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/28/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/27/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/26/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/25/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/24/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/23/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/22/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/21/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/20/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/19/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/18/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/17/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/16/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/15/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/14/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/13/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/12/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/11/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/10/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/9/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/8/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/7/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/6/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/5/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/4/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/3/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/2/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,2/1/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,1/31/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,1/30/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,1/29/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,1/28/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,1/27/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,1/26/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,1/25/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,1/24/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,1/23/2020,0,
Australian Capital Territory,Australia,-35.4735,149.0124,1/22/2020,0,
New South Wales,Australia,-33.8688,151.2093,3/24/2020,818,
New South Wales,Australia,-33.8688,151.2093,3/23/2020,669,
New South Wales,Australia,-33.8688,151.2093,3/22/2020,669,
New South Wales,Australia,-33.8688,151.2093,3/21/2020,436,
New South Wales,Australia,-33.8688,151.2093,3/20/2020,353,
New South Wales,Australia,-33.8688,151.2093,3/19/2020,307,
New South Wales,Australia,-33.8688,151.2093,3/18/2020,267,
New South Wales,Australia,-33.8688,151.2093,3/17/2020,210,
New South Wales,Australia,-33.8688,151.2093,3/16/2020,171,
New South Wales,Australia,-33.8688,151.2093,3/15/2020,134,
New South Wales,Australia,-33.8688,151.2093,3/14/2020,112,
New South Wales,Australia,-33.8688,151.2093,3/13/2020,92,
New South Wales,Australia,-33.8688,151.2093,3/12/2020,65,
New South Wales,Australia,-33.8688,151.2093,3/11/2020,65,
New South Wales,Australia,-33.8688,151.2093,3/10/2020,55,
New South Wales,Australia,-33.8688,151.2093,3/9/2020,48,
New South Wales,Australia,-33.8688,151.2093,3/8/2020,38,
New South Wales,Australia,-33.8688,151.2093,3/7/2020,28,
New South Wales,Australia,-33.8688,151.2093,3/6/2020,26,
New South Wales,Australia,-33.8688,151.2093,3/5/2020,22,
New South Wales,Australia,-33.8688,151.2093,3/4/2020,22,
New South Wales,Australia,-33.8688,151.2093,3/3/2020,13,
New South Wales,Australia,-33.8688,151.2093,3/2/2020,6,
New South Wales,Australia,-33.8688,151.2093,3/1/2020,6,
New South Wales,Australia,-33.8688,151.2093,2/29/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/28/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/27/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/26/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/25/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/24/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/23/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/22/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/21/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/20/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/19/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/18/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/17/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/16/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/15/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/14/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/13/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/12/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/11/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/10/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/9/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/8/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/7/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/6/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/5/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/4/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/3/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/2/2020,4,
New South Wales,Australia,-33.8688,151.2093,2/1/2020,4,
New South Wales,Australia,-33.8688,151.2093,1/31/2020,4,
New South Wales,Australia,-33.8688,151.2093,1/30/2020,4,
New South Wales,Australia,-33.8688,151.2093,1/29/2020,4,
New South Wales,Australia,-33.8688,151.2093,1/28/2020,4,
New South Wales,Australia,-33.8688,151.2093,1/27/2020,4,
New South Wales,Australia,-33.8688,151.2093,1/26/2020,3,
New South Wales,Australia,-33.8688,151.2093,1/25/2020,0,
New South Wales,Australia,-33.8688,151.2093,1/24/2020,0,
New South Wales,Australia,-33.8688,151.2093,1/23/2020,0,
New South Wales,Australia,-33.8688,151.2093,1/22/2020,0,
Northern Territory,Australia,-12.4634,130.8456,3/24/2020,6,
Northern Territory,Australia,-12.4634,130.8456,3/23/2020,5,
Northern Territory,Australia,-12.4634,130.8456,3/22/2020,5,
Northern Territory,Australia,-12.4634,130.8456,3/21/2020,3,
Northern Territory,Australia,-12.4634,130.8456,3/20/2020,3,
Northern Territory,Australia,-12.4634,130.8456,3/19/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/18/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/17/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/16/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/15/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/14/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/13/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/12/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/11/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/10/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/9/2020,0,
Northern Territory,Australia,-12.4634,130.8456,3/8/2020,0,
Northern Territory,Australia,-12.4634,130.8456,3/7/2020,0,
Northern Territory,Australia,-12.4634,130.8456,3/6/2020,0,
Northern Territory,Australia,-12.4634,130.8456,3/5/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/4/2020,1,
Northern Territory,Australia,-12.4634,130.8456,3/3/2020,0,
Northern Territory,Australia,-12.4634,130.8456,3/2/2020,0,
Northern Territory,Australia,-12.4634,130.8456,3/1/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/29/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/28/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/27/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/26/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/25/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/24/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/23/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/22/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/21/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/20/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/19/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/18/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/17/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/16/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/15/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/14/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/13/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/12/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/11/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/10/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/9/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/8/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/7/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/6/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/5/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/4/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/3/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/2/2020,0,
Northern Territory,Australia,-12.4634,130.8456,2/1/2020,0,
Northern Territory,Australia,-12.4634,130.8456,1/31/2020,0,
Northern Territory,Australia,-12.4634,130.8456,1/30/2020,0,
Northern Territory,Australia,-12.4634,130.8456,1/29/2020,0,
Northern Territory,Australia,-12.4634,130.8456,1/28/2020,0,
Northern Territory,Australia,-12.4634,130.8456,1/27/2020,0,
Northern Territory,Australia,-12.4634,130.8456,1/26/2020,0,
Northern Territory,Australia,-12.4634,130.8456,1/25/2020,0,
Northern Territory,Australia,-12.4634,130.8456,1/24/2020,0,
Northern Territory,Australia,-12.4634,130.8456,1/23/2020,0,
Northern Territory,Australia,-12.4634,130.8456,1/22/2020,0,
Queensland,Australia,-28.0167,153.4,3/24/2020,397,
Queensland,Australia,-28.0167,153.4,3/23/2020,319,
Queensland,Australia,-28.0167,153.4,3/22/2020,259,
Queensland,Australia,-28.0167,153.4,3/21/2020,221,
Queensland,Australia,-28.0167,153.4,3/20/2020,184,
Queensland,Australia,-28.0167,153.4,3/19/2020,144,
Queensland,Australia,-28.0167,153.4,3/18/2020,94,
Queensland,Australia,-28.0167,153.4,3/17/2020,78,
Queensland,Australia,-28.0167,153.4,3/16/2020,68,
Queensland,Australia,-28.0167,153.4,3/15/2020,61,
Queensland,Australia,-28.0167,153.4,3/14/2020,46,
Queensland,Australia,-28.0167,153.4,3/13/2020,35,
Queensland,Australia,-28.0167,153.4,3/12/2020,20,
Queensland,Australia,-28.0167,153.4,3/11/2020,20,
Queensland,Australia,-28.0167,153.4,3/10/2020,18,
Queensland,Australia,-28.0167,153.4,3/9/2020,15,
Queensland,Australia,-28.0167,153.4,3/8/2020,15,
Queensland,Australia,-28.0167,153.4,3/7/2020,13,
Queensland,Australia,-28.0167,153.4,3/6/2020,13,
Queensland,Australia,-28.0167,153.4,3/5/2020,13,
Queensland,Australia,-28.0167,153.4,3/4/2020,11,
Queensland,Australia,-28.0167,153.4,3/3/2020,11,
Queensland,Australia,-28.0167,153.4,3/2/2020,9,
Queensland,Australia,-28.0167,153.4,3/1/2020,9,
Queensland,Australia,-28.0167,153.4,2/29/2020,9,
Queensland,Australia,-28.0167,153.4,2/28/2020,5,
Queensland,Australia,-28.0167,153.4,2/27/2020,5,
Queensland,Australia,-28.0167,153.4,2/26/2020,5,
Queensland,Australia,-28.0167,153.4,2/25/2020,5,
Queensland,Australia,-28.0167,153.4,2/24/2020,5,
Queensland,Australia,-28.0167,153.4,2/23/2020,5,
Queensland,Australia,-28.0167,153.4,2/22/2020,5,
Queensland,Australia,-28.0167,153.4,2/21/2020,5,
Queensland,Australia,-28.0167,153.4,2/20/2020,5,
Queensland,Australia,-28.0167,153.4,2/19/2020,5,
Queensland,Australia,-28.0167,153.4,2/18/2020,5,
Queensland,Australia,-28.0167,153.4,2/17/2020,5,
Queensland,Australia,-28.0167,153.4,2/16/2020,5,
Queensland,Australia,-28.0167,153.4,2/15/2020,5,
Queensland,Australia,-28.0167,153.4,2/14/2020,5,
Queensland,Australia,-28.0167,153.4,2/13/2020,5,
Queensland,Australia,-28.0167,153.4,2/12/2020,5,
Queensland,Australia,-28.0167,153.4,2/11/2020,5,
Queensland,Australia,-28.0167,153.4,2/10/2020,5,
Queensland,Australia,-28.0167,153.4,2/9/2020,5,
Queensland,Australia,-28.0167,153.4,2/8/2020,5,
Queensland,Australia,-28.0167,153.4,2/7/2020,5,
Queensland,Australia,-28.0167,153.4,2/6/2020,4,
Queensland,Australia,-28.0167,153.4,2/5/2020,3,
Queensland,Australia,-28.0167,153.4,2/4/2020,3,
Queensland,Australia,-28.0167,153.4,2/3/2020,2,
Queensland,Australia,-28.0167,153.4,2/2/2020,2,
Queensland,Australia,-28.0167,153.4,2/1/2020,3,
Queensland,Australia,-28.0167,153.4,1/31/2020,2,
Queensland,Australia,-28.0167,153.4,1/30/2020,3,
Queensland,Australia,-28.0167,153.4,1/29/2020,1,
Queensland,Australia,-28.0167,153.4,1/28/2020,0,
Queensland,Australia,-28.0167,153.4,1/27/2020,0,
Queensland,Australia,-28.0167,153.4,1/26/2020,0,
Queensland,Australia,-28.0167,153.4,1/25/2020,0,
Queensland,Australia,-28.0167,153.4,1/24/2020,0,
Queensland,Australia,-28.0167,153.4,1/23/2020,0,
Queensland,Australia,-28.0167,153.4,1/22/2020,0,
South Australia,Australia,-34.9285,138.6007,3/24/2020,170,
South Australia,Australia,-34.9285,138.6007,3/23/2020,134,
South Australia,Australia,-34.9285,138.6007,3/22/2020,100,
South Australia,Australia,-34.9285,138.6007,3/21/2020,67,
South Australia,Australia,-34.9285,138.6007,3/20/2020,50,
South Australia,Australia,-34.9285,138.6007,3/19/2020,42,
South Australia,Australia,-34.9285,138.6007,3/18/2020,37,
South Australia,Australia,-34.9285,138.6007,3/17/2020,29,
South Australia,Australia,-34.9285,138.6007,3/16/2020,29,
South Australia,Australia,-34.9285,138.6007,3/15/2020,20,
South Australia,Australia,-34.9285,138.6007,3/14/2020,19,
South Australia,Australia,-34.9285,138.6007,3/13/2020,16,
South Australia,Australia,-34.9285,138.6007,3/12/2020,9,
South Australia,Australia,-34.9285,138.6007,3/11/2020,9,
South Australia,Australia,-34.9285,138.6007,3/10/2020,7,
South Australia,Australia,-34.9285,138.6007,3/9/2020,7,
South Australia,Australia,-34.9285,138.6007,3/8/2020,7,
South Australia,Australia,-34.9285,138.6007,3/7/2020,7,
South Australia,Australia,-34.9285,138.6007,3/6/2020,7,
South Australia,Australia,-34.9285,138.6007,3/5/2020,5,
South Australia,Australia,-34.9285,138.6007,3/4/2020,5,
South Australia,Australia,-34.9285,138.6007,3/3/2020,3,
South Australia,Australia,-34.9285,138.6007,3/2/2020,3,
South Australia,Australia,-34.9285,138.6007,3/1/2020,3,
South Australia,Australia,-34.9285,138.6007,2/29/2020,3,
South Australia,Australia,-34.9285,138.6007,2/28/2020,2,
South Australia,Australia,-34.9285,138.6007,2/27/2020,2,
South Australia,Australia,-34.9285,138.6007,2/26/2020,2,
South Australia,Australia,-34.9285,138.6007,2/25/2020,2,
South Australia,Australia,-34.9285,138.6007,2/24/2020,2,
South Australia,Australia,-34.9285,138.6007,2/23/2020,2,
South Australia,Australia,-34.9285,138.6007,2/22/2020,2,
South Australia,Australia,-34.9285,138.6007,2/21/2020,2,
South Australia,Australia,-34.9285,138.6007,2/20/2020,2,
South Australia,Australia,-34.9285,138.6007,2/19/2020,2,
South Australia,Australia,-34.9285,138.6007,2/18/2020,2,
South Australia,Australia,-34.9285,138.6007,2/17/2020,2,
South Australia,Australia,-34.9285,138.6007,2/16/2020,2,
South Australia,Australia,-34.9285,138.6007,2/15/2020,2,
South Australia,Australia,-34.9285,138.6007,2/14/2020,2,
South Australia,Australia,-34.9285,138.6007,2/13/2020,2,
South Australia,Australia,-34.9285,138.6007,2/12/2020,2,
South Australia,Australia,-34.9285,138.6007,2/11/2020,2,
South Australia,Australia,-34.9285,138.6007,2/10/2020,2,
South Australia,Australia,-34.9285,138.6007,2/9/2020,2,
South Australia,Australia,-34.9285,138.6007,2/8/2020,2,
South Australia,Australia,-34.9285,138.6007,2/7/2020,2,
South Australia,Australia,-34.9285,138.6007,2/6/2020,2,
South Australia,Australia,-34.9285,138.6007,2/5/2020,2,
South Australia,Australia,-34.9285,138.6007,2/4/2020,2,
South Australia,Australia,-34.9285,138.6007,2/3/2020,2,
South Australia,Australia,-34.9285,138.6007,2/2/2020,2,
South Australia,Australia,-34.9285,138.6007,2/1/2020,1,
South Australia,Australia,-34.9285,138.6007,1/31/2020,0,
South Australia,Australia,-34.9285,138.6007,1/30/2020,0,
South Australia,Australia,-34.9285,138.6007,1/29/2020,0,
South Australia,Australia,-34.9285,138.6007,1/28/2020,0,
South Australia,Australia,-34.9285,138.6007,1/27/2020,0,
South Australia,Australia,-34.9285,138.6007,1/26/2020,0,
South Australia,Australia,-34.9285,138.6007,1/25/2020,0,
South Australia,Australia,-34.9285,138.6007,1/24/2020,0,
South Australia,Australia,-34.9285,138.6007,1/23/2020,0,
South Australia,Australia,-34.9285,138.6007,1/22/2020,0,
Tasmania,Australia,-41.4545,145.9707,3/24/2020,28,
Tasmania,Australia,-41.4545,145.9707,3/23/2020,28,
Tasmania,Australia,-41.4545,145.9707,3/22/2020,22,
Tasmania,Australia,-41.4545,145.9707,3/21/2020,16,
Tasmania,Australia,-41.4545,145.9707,3/20/2020,10,
Tasmania,Australia,-41.4545,145.9707,3/19/2020,10,
Tasmania,Australia,-41.4545,145.9707,3/18/2020,10,
Tasmania,Australia,-41.4545,145.9707,3/17/2020,7,
Tasmania,Australia,-41.4545,145.9707,3/16/2020,7,
Tasmania,Australia,-41.4545,145.9707,3/15/2020,6,
Tasmania,Australia,-41.4545,145.9707,3/14/2020,5,
Tasmania,Australia,-41.4545,145.9707,3/13/2020,5,
Tasmania,Australia,-41.4545,145.9707,3/12/2020,3,
Tasmania,Australia,-41.4545,145.9707,3/11/2020,3,
Tasmania,Australia,-41.4545,145.9707,3/10/2020,2,
Tasmania,Australia,-41.4545,145.9707,3/9/2020,2,
Tasmania,Australia,-41.4545,145.9707,3/8/2020,2,
Tasmania,Australia,-41.4545,145.9707,3/7/2020,1,
Tasmania,Australia,-41.4545,145.9707,3/6/2020,1,
Tasmania,Australia,-41.4545,145.9707,3/5/2020,1,
Tasmania,Australia,-41.4545,145.9707,3/4/2020,1,
Tasmania,Australia,-41.4545,145.9707,3/3/2020,1,
Tasmania,Australia,-41.4545,145.9707,3/2/2020,1,
Tasmania,Australia,-41.4545,145.9707,3/1/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/29/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/28/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/27/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/26/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/25/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/24/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/23/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/22/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/21/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/20/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/19/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/18/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/17/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/16/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/15/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/14/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/13/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/12/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/11/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/10/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/9/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/8/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/7/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/6/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/5/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/4/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/3/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/2/2020,0,
Tasmania,Australia,-41.4545,145.9707,2/1/2020,0,
Tasmania,Australia,-41.4545,145.9707,1/31/2020,0,
Tasmania,Australia,-41.4545,145.9707,1/30/2020,0,
Tasmania,Australia,-41.4545,145.9707,1/29/2020,0,
Tasmania,Australia,-41.4545,145.9707,1/28/2020,0,
Tasmania,Australia,-41.4545,145.9707,1/27/2020,0,
Tasmania,Australia,-41.4545,145.9707,1/26/2020,0,
Tasmania,Australia,-41.4545,145.9707,1/25/2020,0,
Tasmania,Australia,-41.4545,145.9707,1/24/2020,0,
Tasmania,Australia,-41.4545,145.9707,1/23/2020,0,
Tasmania,Australia,-41.4545,145.9707,1/22/2020,0,
Victoria,Australia,-37.8136,144.9631,3/24/2020,411,
Victoria,Australia,-37.8136,144.9631,3/23/2020,355,
Victoria,Australia,-37.8136,144.9631,3/22/2020,355,
Victoria,Australia,-37.8136,144.9631,3/21/2020,229,
Victoria,Australia,-37.8136,144.9631,3/20/2020,121,
Victoria,Australia,-37.8136,144.9631,3/19/2020,121,
Victoria,Australia,-37.8136,144.9631,3/18/2020,121,
Victoria,Australia,-37.8136,144.9631,3/17/2020,94,
Victoria,Australia,-37.8136,144.9631,3/16/2020,71,
Victoria,Australia,-37.8136,144.9631,3/15/2020,57,
Victoria,Australia,-37.8136,144.9631,3/14/2020,49,
Victoria,Australia,-37.8136,144.9631,3/13/2020,36,
Victoria,Australia,-37.8136,144.9631,3/12/2020,21,
Victoria,Australia,-37.8136,144.9631,3/11/2020,21,
Victoria,Australia,-37.8136,144.9631,3/10/2020,18,
Victoria,Australia,-37.8136,144.9631,3/9/2020,15,
Victoria,Australia,-37.8136,144.9631,3/8/2020,11,
Victoria,Australia,-37.8136,144.9631,3/7/2020,11,
Victoria,Australia,-37.8136,144.9631,3/6/2020,10,
Victoria,Australia,-37.8136,144.9631,3/5/2020,10,
Victoria,Australia,-37.8136,144.9631,3/4/2020,10,
Victoria,Australia,-37.8136,144.9631,3/3/2020,9,
Victoria,Australia,-37.8136,144.9631,3/2/2020,9,
Victoria,Australia,-37.8136,144.9631,3/1/2020,7,
Victoria,Australia,-37.8136,144.9631,2/29/2020,7,
Victoria,Australia,-37.8136,144.9631,2/28/2020,4,
Victoria,Australia,-37.8136,144.9631,2/27/2020,4,
Victoria,Australia,-37.8136,144.9631,2/26/2020,4,
Victoria,Australia,-37.8136,144.9631,2/25/2020,4,
Victoria,Australia,-37.8136,144.9631,2/24/2020,4,
Victoria,Australia,-37.8136,144.9631,2/23/2020,4,
Victoria,Australia,-37.8136,144.9631,2/22/2020,4,
Victoria,Australia,-37.8136,144.9631,2/21/2020,4,
Victoria,Australia,-37.8136,144.9631,2/20/2020,4,
Victoria,Australia,-37.8136,144.9631,2/19/2020,4,
Victoria,Australia,-37.8136,144.9631,2/18/2020,4,
Victoria,Australia,-37.8136,144.9631,2/17/2020,4,
Victoria,Australia,-37.8136,144.9631,2/16/2020,4,
Victoria,Australia,-37.8136,144.9631,2/15/2020,4,
Victoria,Australia,-37.8136,144.9631,2/14/2020,4,
Victoria,Australia,-37.8136,144.9631,2/13/2020,4,
Victoria,Australia,-37.8136,144.9631,2/12/2020,4,
Victoria,Australia,-37.8136,144.9631,2/11/2020,4,
Victoria,Australia,-37.8136,144.9631,2/10/2020,4,
Victoria,Australia,-37.8136,144.9631,2/9/2020,4,
Victoria,Australia,-37.8136,144.9631,2/8/2020,4,
Victoria,Australia,-37.8136,144.9631,2/7/2020,4,
Victoria,Australia,-37.8136,144.9631,2/6/2020,4,
Victoria,Australia,-37.8136,144.9631,2/5/2020,4,
Victoria,Australia,-37.8136,144.9631,2/4/2020,4,
Victoria,Australia,-37.8136,144.9631,2/3/2020,4,
Victoria,Australia,-37.8136,144.9631,2/2/2020,4,
Victoria,Australia,-37.8136,144.9631,2/1/2020,4,
Victoria,Australia,-37.8136,144.9631,1/31/2020,3,
Victoria,Australia,-37.8136,144.9631,1/30/2020,2,
Victoria,Australia,-37.8136,144.9631,1/29/2020,1,
Victoria,Australia,-37.8136,144.9631,1/28/2020,1,
Victoria,Australia,-37.8136,144.9631,1/27/2020,1,
Victoria,Australia,-37.8136,144.9631,1/26/2020,1,
Victoria,Australia,-37.8136,144.9631,1/25/2020,0,
Victoria,Australia,-37.8136,144.9631,1/24/2020,0,
Victoria,Australia,-37.8136,144.9631,1/23/2020,0,
Victoria,Australia,-37.8136,144.9631,1/22/2020,0,
Western Australia,Australia,-31.9505,115.8605,3/24/2020,175,
Western Australia,Australia,-31.9505,115.8605,3/23/2020,140,
Western Australia,Australia,-31.9505,115.8605,3/22/2020,120,
Western Australia,Australia,-31.9505,115.8605,3/21/2020,90,
Western Australia,Australia,-31.9505,115.8605,3/20/2020,64,
Western Australia,Australia,-31.9505,115.8605,3/19/2020,52,
Western Australia,Australia,-31.9505,115.8605,3/18/2020,35,
Western Australia,Australia,-31.9505,115.8605,3/17/2020,31,
Western Australia,Australia,-31.9505,115.8605,3/16/2020,28,
